url,smelly
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/monitoring/client/types/impl/diamond/playbook/create.yml,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/visualization/components/xrv/playbooks/start.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/stop.yml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/weather-climate/components/continuum/playbooks/noop.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/munge/ansible/playbooks/start.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/apps/commons/configure.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/docker/containers/generic/playbooks/delete.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/copytojobtask.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/experimental/consul/linux/ansible/playbooks/consul_install.yaml,1
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifiplatform/files/start.yml,0
https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/develop/tosca-samples/org/ystia/yorc/samples/vision/linux/ansible/playbooks/detector_stop.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/create_staging_area_directory.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/weather-climate/components/wps/playbooks/get_geog_data_from_files.yaml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_google_secrets.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/experimental/consul/linux/ansible/playbooks/consul_configure.yaml,1
https://raw.githubusercontent.com/radon-h2020/demo-tosca-blueprint-aws-lambda/master/playbooks/lambda/undeploy.yml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/radon/nodes/nifi/nifipipeline/files/configure.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/commons/kubeadm/stop.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ssl/ansible-ssl-certificates/playbooks/delete.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/dns/resolvconf/ansible/playbooks/add_host.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/experimental/consul/linux/ansible/playbooks/consul_stop.yaml,0
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-marketplace/main/scripts/ansible/tasks/scripts/add_source.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/slurm/ansible/playbooks/create.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/docker/ansible/playbooks/create.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/traefik/ansible-linux/playbooks/configure_route.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_openstack.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/apps/commons/delete.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/apply_hostspool.yml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/radon/nodes/nifi/nifiplatform/files/stop.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_vault.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/nfs/linux/ansible/playbooks/create_server.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/traefik/ansible-linux/playbooks/add_route_target.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/copy_to_staging_area.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/nfs/linux/ansible/playbooks/join_server.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/master/remove_worker.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/radon/nodes/nifi/nifiplatform/files/configure.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/create.yml,1
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/radon/nodes/nifi/nifipipeline/files/delete.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ssl/ansible-ssl-certificates/playbooks/configure.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/haproxy/linux/ansible/playbooks/start.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ntp/ansible/playbooks/create.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/alien4cloud/playbook/connect_yorc.yml,1
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/vm/delete.yml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifipipeline/files/create.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/samples/apache-log-generator/linux/ansible/apache-log-generator_delete.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/commons/kubeadm/configure_loadbalancer.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/experimental/consul/linux/ansible/playbooks/consul_connects_agent_to_server.yml,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/visualization/components/xrv/playbooks/delete.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/haproxy/linux/ansible/playbooks/stop.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/worker/create.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-tosca-blueprint-aws-lambda/master/playbooks/aws_role/create.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/munge/ansible/playbooks/create.yaml,1
https://raw.githubusercontent.com/lexis-project/application-templates/master/weather-climate/components/continuum/playbooks/download_testdata.yaml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_aws.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/master/configure.yaml,1
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/radon/nodes/nifi/nifiplatform/files/create.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/delete.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ssl/ansible-ssl-certificates/playbooks/create.yml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifiplatform/files/stop.yml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/deletedirs.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/docker/ansible/playbooks/stop.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/noscheduler_job/playbooks/get_job_status.yaml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/master/create.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/traefik/ansible-linux/playbooks/configure.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/noop.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/samples/apache-log-generator/linux/ansible/apache-log-generator_install.yaml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/haproxy/linux/ansible/playbooks/add_route_target.yaml,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/iterations/component/ansible/create.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/master/start.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/samples/apache-log-generator/linux/ansible/apache-log-generator_start.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/weather-climate/components/wps/playbooks/download_gfs.yaml,1
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-marketplace/main/scripts/ansible/tasks/scripts/configure.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ntp/ansible/playbooks/stop.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/slurm/ansible/playbooks/stop-daemon.yaml,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/visualization/components/xrv/playbooks/stop.yaml,0
https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/develop/tosca-samples/org/ystia/yorc/samples/vision/linux/ansible/playbooks/detector_install.yaml,1
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/copy_from_staging_area.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/slurm/ansible/playbooks/stop-ctld.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifipipeline/files/stop.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/terraform/linux/ansible/playbooks/create.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/kubernetes/linux/ansible/playbooks/commons/kubeadm/delete.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-tosca-blueprint-aws-lambda/master/playbooks/lambda/create.yml,0
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-tutorials/master/examples/mongodb/playbooks/mongodb_install.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_terraform.yml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/setup_cloud_staging_area.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_filesystem.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/traefik/ansible-linux/playbooks/remove_route_target.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ntp/ansible/playbooks/start.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/weather-climate/components/wps/playbooks/noop.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/radon/nodes/nifi/nifipipeline/files/start.yml,1
https://raw.githubusercontent.com/radon-h2020/demo-tosca-blueprint-aws-lambda/master/playbooks/bucket/create.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/samples/apache-log-generator/linux/ansible/apache-log-generator_stop.yaml,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/visualization/components/xrv/playbooks/create.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_google.yml,1
https://raw.githubusercontent.com/lexis-project/application-templates/master/weather-climate/components/webdrops/playbooks/noop.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifipipeline/files/configure.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/experimental/consul/linux/ansible/playbooks/consul_connects_servers_wan.yaml,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/monitoring/client/types/impl/diamond/playbook/connects_to_graphite.yml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/createdirs.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/docker/containers/generic/playbooks/start.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ntp/ansible/playbooks/remove_target_ntp_server.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/dns/resolvconf/ansible/playbooks/remove_target_dns_server.yaml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/copyfromjobtask.yaml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/mongodb/linux/ansible/playbooks/mongodb_install.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/traefik/ansible-linux/playbooks/pre_configure_route_target.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifipipeline/files/start.yml,1
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_hostspool_secrets.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/start.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/slurm/ansible/playbooks/start-daemon.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/haproxy/linux/ansible/playbooks/remove_route_target.yaml,0
https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/develop/tosca-samples/org/ystia/yorc/samples/vision/linux/ansible/playbooks/detector_start.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifiplatform/files/create.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/dns/resolvconf/ansible/playbooks/add_target_dns_server.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/alien4cloud-yorc-provider/playbook/connect_yorc.yml,1
https://raw.githubusercontent.com/radon-h2020/demo-tosca-blueprint-aws-lambda/master/playbooks/bucket/undeploy.yml,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/common/datatransfer/playbooks/find_file.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/ansible/linux/ansible/playbooks/create.yml,1
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/radon/nodes/nifi/nifiplatform/files/start.yml,0
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-marketplace/main/scripts/ansible/tasks/scripts/post_configure_source.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/docker/ansible/playbooks/configure.yaml,0
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/nodetypes/radon/nodes/nifi/nifiplatform/files/delete.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/docker/containers/generic/playbooks/stop.yaml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_kubernetes.yml,1
https://raw.githubusercontent.com/radon-h2020/demo-lambda-thumbgen-tosca-datapipeline/master/single-node-example/nodetypes/vm/create.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/yorc/linux/ansible/playbooks/configure_hostspool.yml,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/yorc/alien4cloud/playbook/start.yml,0
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-tutorials/master/examples/python/scripts/create.py,0
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-tutorials/master/examples/python/scripts/goodbye.py,0
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-tutorials/master/examples/python/scripts/start.py,0
https://raw.githubusercontent.com/lexis-project/application-templates/master/examples/components/pi/scripts/compute_pi.py,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/python3/scripts/start.py,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/python3/scripts/create.py,0
https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/develop/tosca-samples/org/ystia/yorc/samples/python/scripts/start.py,0
https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/develop/tosca-samples/org/ystia/yorc/samples/python/scripts/create.py,0
https://raw.githubusercontent.com/opentelekomcloud-blueprints/tosca-tutorials/master/examples/python/scripts/hello.py,0
https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/develop/tosca-samples/org/ystia/yorc/samples/python/scripts/goodbye.py,0
https://raw.githubusercontent.com/ystia/yorc-a4c-plugin/develop/tosca-samples/org/ystia/yorc/samples/python/scripts/hello.py,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/python3/scripts/goodbye.py,0
https://raw.githubusercontent.com/laurentganne/tosca-samples/master/python3/scripts/hello.py,0
https://raw.githubusercontent.com/alien4cloud/samples/master/demo-service-operations/scripts/relationship.sh,0
https://raw.githubusercontent.com/alien4cloud/csar-public-library/develop/org/alien4cloud/elasticsearch/ansible/scripts/elasticsearch/configure_elasticsearch.sh,1
https://raw.githubusercontent.com/alien4cloud/csar-public-library/develop/org/alien4cloud/cloudify/manager/v4/scripts/start.sh,1
https://raw.githubusercontent.com/alien4cloud/csar-public-library/develop/org/alien4cloud/alien4cloud/webapp/scripts/smbClient/remove_target.sh,0
https://raw.githubusercontent.com/di-unipi-socc/TosKer/master/data/examples/thinking-app/thinking/scripts/gui/configure.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/wordpress/scripts/config_wordpress.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/elasticsearch/scripts/install_elasticsearch.sh,0
https://raw.githubusercontent.com/alien4cloud/csar-public-library/develop/org/alien4cloud/samba/samba_sh/scripts/smbServer/stop.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/org/alien4cloud/demo/spark-jobs/scripts/io.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/org/alien4cloud/automation/a4c/webapp/scripts/alien/start_alien.sh,1
https://raw.githubusercontent.com/di-unipi-socc/TosKer/master/data/examples/node-mongo-csar/node-mongo/scripts/app/stop.sh,0
https://raw.githubusercontent.com/alien4cloud/csar-public-library/develop/org/alien4cloud/spark/linux_sh/scripts/install_spark.sh,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/logstash/linux/bash/geonames/update.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/org/alien4cloud/sandbox/services/dummy/client/scripts/pre_configure_source_private.sh,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/rstudio/linux/bash/scripts/rstudio_stop.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/nodecellar/scripts/install-nodecellar-app.sh,0
https://raw.githubusercontent.com/di-unipi-socc/TosKer/master/data/examples/node-mongo-csar/node-mongo/scripts/mongo/delete.sh,0
https://raw.githubusercontent.com/di-unipi-socc/TosKer/master/data/examples/sockshop-app/sockshop/scripts/payment/install.sh,0
https://raw.githubusercontent.com/alien4cloud/alien4cloud-kubernetes-plugin/3.0.x/src/main/resources/csar/scripts/kubectl_configmap_create.sh,1
https://raw.githubusercontent.com/alien4cloud/samples/master/elasticsearch/scripts/pre_configure_source.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/org/alien4cloud/www/http-proxy/squid3/linux_sh/scripts/uninstall_squid3.sh,0
https://raw.githubusercontent.com/alien4cloud/mesos-tosca-blueprints/master/mesos-types/scripts/rexray/create.sh,0
https://raw.githubusercontent.com/alien4cloud/mesos-tosca-blueprints/master/mesos-types/scripts/service-discovery/configure_mesosdnsConnectsToMaster.sh,0
https://raw.githubusercontent.com/di-unipi-socc/TosKer/master/data/examples/sockshop-app/sockshop/scripts/user/install.sh,0
https://raw.githubusercontent.com/ystia/forge/develop/org/ystia/rstudio/linux/bash/scripts/rstudio_to_filesystem.sh,0
https://raw.githubusercontent.com/alien4cloud/samples/master/alien/scripts/it/config_it.sh,0
